Property ID,Real Estate Home Knowledge,Distress_Score,Investor_Insights
1664,3,100.0,"High chance of foreclosure, Unpaid taxes"
1665,6,100.0,"High chance of foreclosure, Unpaid taxes"
1667,9,100.0,"High chance of foreclosure, Unpaid taxes"
1668,4,100.0,"High chance of foreclosure, Unpaid taxes"
1669,9,100.0,"High chance of foreclosure, Unpaid taxes"
1670,4,100.0,High chance of foreclosure
1671,3,100.0,"High chance of foreclosure, Unpaid taxes"
1672,7,100.0,"High chance of foreclosure, Unpaid taxes"
1673,4,100.0,"High chance of foreclosure, Unpaid taxes"
1674,3,100.0,"High chance of foreclosure, Unpaid taxes"
1675,9,100.0,High chance of foreclosure
1676,7,100.0,"High chance of foreclosure, Unpaid taxes"
1677,3,100.0,High chance of foreclosure
1678,8,100.0,High chance of foreclosure
1679,3,99.5,"High chance of foreclosure, Negative equity"
1680,8,100.0,High chance of foreclosure
1681,3,100.0,High chance of foreclosure
1682,7,100.0,"High chance of foreclosure, Unpaid taxes"
1683,4,99.5,High chance of foreclosure
1684,3,100.0,High chance of foreclosure
1685,9,100.0,"High chance of foreclosure, Unpaid taxes"
1686,1,100.0,High chance of foreclosure
1687,4,98.0,High chance of foreclosure
1688,4,100.0,High chance of foreclosure
1689,4,100.0,High chance of foreclosure
1690,5,100.0,High chance of foreclosure
1691,9,100.0,High chance of foreclosure
1692,0,100.0,"High chance of foreclosure, Unpaid taxes"
1693,4,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1694,4,100.0,High chance of foreclosure
1695,2,100.0,High chance of foreclosure
1696,7,100.0,High chance of foreclosure
1697,6,100.0,High chance of foreclosure
1698,9,100.0,"High chance of foreclosure, Unpaid taxes"
1699,8,100.0,High chance of foreclosure
1700,4,100.0,"High chance of foreclosure, Unpaid taxes"
1701,5,100.0,"High chance of foreclosure, Unpaid taxes"
1702,6,100.0,"High chance of foreclosure, Unpaid taxes"
1703,9,100.0,"High chance of foreclosure, Unpaid taxes"
1704,9,100.0,High chance of foreclosure
1705,1,100.0,"High chance of foreclosure, Unpaid taxes"
1706,9,100.0,High chance of foreclosure
1707,3,99.5,"High chance of foreclosure, Unpaid taxes"
1708,6,100.0,High chance of foreclosure
1709,7,100.0,"High chance of foreclosure, Unpaid taxes"
1710,0,99.5,"High chance of foreclosure, Negative equity"
1711,4,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1712,7,100.0,"High chance of foreclosure, Unpaid taxes"
1713,1,100.0,"High chance of foreclosure, Unpaid taxes"
1714,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1715,8,100.0,High chance of foreclosure
1716,9,100.0,High chance of foreclosure
1717,4,100.0,High chance of foreclosure
1718,9,100.0,High chance of foreclosure
1719,1,100.0,"High chance of foreclosure, Unpaid taxes"
1720,8,100.0,"High chance of foreclosure, Unpaid taxes"
1721,6,100.0,"High chance of foreclosure, Unpaid taxes"
1722,9,100.0,"High chance of foreclosure, Unpaid taxes"
1723,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1724,3,100.0,High chance of foreclosure
1725,8,100.0,High chance of foreclosure
1726,2,100.0,"High chance of foreclosure, Unpaid taxes"
1727,5,100.0,"High chance of foreclosure, Unpaid taxes"
1728,8,100.0,High chance of foreclosure
1729,2,100.0,High chance of foreclosure
1730,8,100.0,High chance of foreclosure
1731,1,100.0,"High chance of foreclosure, Unpaid taxes"
1732,4,100.0,High chance of foreclosure
1733,6,100.0,"High chance of foreclosure, Unpaid taxes"
1734,1,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1735,7,100.0,High chance of foreclosure
1736,3,100.0,High chance of foreclosure
1737,6,100.0,"High chance of foreclosure, Unpaid taxes"
1738,1,100.0,High chance of foreclosure
1739,1,100.0,High chance of foreclosure
1740,8,100.0,"High chance of foreclosure, Negative equity"
1741,9,100.0,"High chance of foreclosure, Unpaid taxes"
1742,1,100.0,High chance of foreclosure
1743,5,100.0,High chance of foreclosure
1744,0,98.5,High chance of foreclosure
1745,4,100.0,"High chance of foreclosure, Unpaid taxes"
1746,8,100.0,High chance of foreclosure
1747,2,100.0,High chance of foreclosure
1749,1,100.0,"High chance of foreclosure, Unpaid taxes"
1750,5,100.0,High chance of foreclosure
1751,8,100.0,High chance of foreclosure
1752,4,99.5,High chance of foreclosure
1753,5,100.0,High chance of foreclosure
1754,0,100.0,"High chance of foreclosure, Unpaid taxes"
1755,2,100.0,"High chance of foreclosure, Unpaid taxes"
1756,4,100.0,High chance of foreclosure
1757,8,100.0,High chance of foreclosure
1758,5,100.0,"High chance of foreclosure, Unpaid taxes"
1759,3,99.5,High chance of foreclosure
1760,6,98.5,High chance of foreclosure
1761,8,100.0,"High chance of foreclosure, Unpaid taxes"
1762,7,100.0,High chance of foreclosure
1763,1,100.0,"High chance of foreclosure, Unpaid taxes"
1764,9,100.0,"High chance of foreclosure, Unpaid taxes"
1765,6,100.0,High chance of foreclosure
1766,3,100.0,"High chance of foreclosure, Unpaid taxes"
1767,9,100.0,"High chance of foreclosure, Unpaid taxes"
1768,2,100.0,High chance of foreclosure
1769,7,100.0,High chance of foreclosure
1770,2,100.0,"High chance of foreclosure, Unpaid taxes"
1771,3,100.0,"High chance of foreclosure, Negative equity"
1772,2,100.0,High chance of foreclosure
1773,5,100.0,"High chance of foreclosure, Unpaid taxes"
1774,3,100.0,"High chance of foreclosure, Negative equity"
1775,3,100.0,"High chance of foreclosure, Unpaid taxes"
1776,8,100.0,"High chance of foreclosure, Negative equity"
1777,6,100.0,"High chance of foreclosure, Unpaid taxes"
1778,7,100.0,High chance of foreclosure
1779,1,100.0,High chance of foreclosure
1780,0,100.0,"High chance of foreclosure, Negative equity"
1781,2,100.0,"High chance of foreclosure, Unpaid taxes"
1782,1,100.0,High chance of foreclosure
1783,5,100.0,"High chance of foreclosure, Unpaid taxes"
1784,4,100.0,"High chance of foreclosure, Unpaid taxes"
1785,0,100.0,"High chance of foreclosure, Unpaid taxes"
1786,1,100.0,"High chance of foreclosure, Unpaid taxes"
1787,2,99.5,High chance of foreclosure
1788,0,100.0,"High chance of foreclosure, Unpaid taxes"
1789,6,100.0,High chance of foreclosure
1790,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1791,9,100.0,"High chance of foreclosure, Unpaid taxes"
1792,8,100.0,"High chance of foreclosure, Unpaid taxes"
1793,8,100.0,"High chance of foreclosure, Unpaid taxes"
1794,8,100.0,"High chance of foreclosure, Unpaid taxes"
1795,4,100.0,"High chance of foreclosure, Unpaid taxes"
1796,2,100.0,High chance of foreclosure
1797,3,100.0,"High chance of foreclosure, Unpaid taxes"
1798,3,100.0,"High chance of foreclosure, Unpaid taxes"
1799,1,100.0,"High chance of foreclosure, Unpaid taxes"
1800,6,100.0,"High chance of foreclosure, Unpaid taxes"
1801,7,100.0,"High chance of foreclosure, Unpaid taxes"
1802,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1803,4,100.0,"High chance of foreclosure, Unpaid taxes"
1804,7,100.0,"High chance of foreclosure, Unpaid taxes"
1805,0,100.0,High chance of foreclosure
1806,4,100.0,"High chance of foreclosure, Unpaid taxes"
1807,7,100.0,High chance of foreclosure
1808,4,100.0,"High chance of foreclosure, Unpaid taxes"
1809,1,100.0,High chance of foreclosure
1810,3,100.0,High chance of foreclosure
1811,0,100.0,High chance of foreclosure
1812,5,100.0,High chance of foreclosure
1813,7,100.0,High chance of foreclosure
1814,8,100.0,High chance of foreclosure
1815,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1816,5,99.5,High chance of foreclosure
1817,3,100.0,High chance of foreclosure
1818,3,100.0,High chance of foreclosure
1819,8,100.0,"High chance of foreclosure, Unpaid taxes"
1820,1,100.0,High chance of foreclosure
1821,6,100.0,"High chance of foreclosure, Unpaid taxes"
1822,4,100.0,"High chance of foreclosure, Unpaid taxes"
1823,0,100.0,"High chance of foreclosure, Unpaid taxes"
1824,7,99.5,"High chance of foreclosure, Negative equity"
1825,2,100.0,"High chance of foreclosure, Unpaid taxes"
1826,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1827,0,100.0,High chance of foreclosure
1828,8,100.0,"High chance of foreclosure, Unpaid taxes"
1829,3,100.0,High chance of foreclosure
1830,0,100.0,"High chance of foreclosure, Unpaid taxes"
1831,3,100.0,High chance of foreclosure
1832,4,100.0,"High chance of foreclosure, Unpaid taxes"
1833,8,100.0,High chance of foreclosure
1834,2,100.0,High chance of foreclosure
1835,6,100.0,"High chance of foreclosure, Unpaid taxes"
1836,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1837,5,100.0,"High chance of foreclosure, Unpaid taxes"
1838,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1839,3,100.0,High chance of foreclosure
1840,7,100.0,"High chance of foreclosure, Unpaid taxes"
1841,0,100.0,High chance of foreclosure
1842,3,100.0,High chance of foreclosure
1843,5,100.0,High chance of foreclosure
1844,2,100.0,High chance of foreclosure
1845,0,100.0,"High chance of foreclosure, Unpaid taxes"
1846,8,97.0,High chance of foreclosure
1847,6,100.0,"High chance of foreclosure, Unpaid taxes"
1848,8,100.0,"High chance of foreclosure, Unpaid taxes"
1849,3,100.0,"High chance of foreclosure, Unpaid taxes"
1850,6,100.0,"High chance of foreclosure, Unpaid taxes"
1851,1,98.5,High chance of foreclosure
1852,1,100.0,High chance of foreclosure
1853,4,100.0,High chance of foreclosure
1854,0,100.0,High chance of foreclosure
1855,7,100.0,High chance of foreclosure
1856,1,100.0,"High chance of foreclosure, Negative equity"
1857,1,100.0,High chance of foreclosure
1858,8,100.0,"High chance of foreclosure, Unpaid taxes"
1859,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1860,5,100.0,High chance of foreclosure
1861,4,100.0,"High chance of foreclosure, Unpaid taxes"
1862,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1863,6,100.0,High chance of foreclosure
1864,8,100.0,"High chance of foreclosure, Unpaid taxes"
1865,9,100.0,High chance of foreclosure
1866,4,100.0,High chance of foreclosure
1867,6,100.0,"High chance of foreclosure, Unpaid taxes"
1868,9,100.0,"High chance of foreclosure, Unpaid taxes"
1869,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1870,1,100.0,"High chance of foreclosure, Unpaid taxes"
1871,2,100.0,"High chance of foreclosure, Unpaid taxes"
1872,0,100.0,"High chance of foreclosure, Unpaid taxes"
1873,6,99.5,High chance of foreclosure
1874,8,100.0,High chance of foreclosure
1875,7,100.0,"High chance of foreclosure, Unpaid taxes"
1876,6,100.0,"High chance of foreclosure, Negative equity"
1877,7,100.0,"High chance of foreclosure, Negative equity"
1878,3,100.0,"High chance of foreclosure, Unpaid taxes"
1879,0,100.0,High chance of foreclosure
1880,5,100.0,High chance of foreclosure
1881,3,100.0,High chance of foreclosure
1882,3,100.0,High chance of foreclosure
1883,0,100.0,High chance of foreclosure
1884,0,100.0,"High chance of foreclosure, Unpaid taxes"
1885,5,100.0,"High chance of foreclosure, Unpaid taxes"
1886,8,100.0,High chance of foreclosure
1887,7,100.0,High chance of foreclosure
1888,2,99.5,High chance of foreclosure
1889,6,100.0,"High chance of foreclosure, Unpaid taxes"
1890,4,100.0,High chance of foreclosure
1891,9,100.0,"High chance of foreclosure, Unpaid taxes"
1892,8,100.0,High chance of foreclosure
1893,5,100.0,High chance of foreclosure
1894,4,100.0,High chance of foreclosure
1895,2,100.0,High chance of foreclosure
1896,9,100.0,"High chance of foreclosure, Negative equity"
1897,1,100.0,High chance of foreclosure
1898,4,100.0,High chance of foreclosure
1899,8,100.0,High chance of foreclosure
1900,5,100.0,"High chance of foreclosure, Unpaid taxes"
1901,0,100.0,High chance of foreclosure
1902,4,100.0,High chance of foreclosure
1903,7,100.0,High chance of foreclosure
1904,1,100.0,High chance of foreclosure
1905,2,100.0,High chance of foreclosure
1906,8,100.0,"High chance of foreclosure, Unpaid taxes"
1907,9,100.0,"High chance of foreclosure, Negative equity"
1908,6,100.0,High chance of foreclosure
1909,6,100.0,"High chance of foreclosure, Negative equity"
1910,0,100.0,"High chance of foreclosure, Unpaid taxes"
1911,5,100.0,"High chance of foreclosure, Unpaid taxes"
1912,8,100.0,"High chance of foreclosure, Unpaid taxes"
1913,2,100.0,"High chance of foreclosure, Unpaid taxes"
1914,8,100.0,High chance of foreclosure
1915,7,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1916,1,100.0,"High chance of foreclosure, Unpaid taxes"
1917,6,100.0,"High chance of foreclosure, Negative equity"
1918,5,100.0,High chance of foreclosure
1919,7,100.0,"High chance of foreclosure, Unpaid taxes"
1920,2,100.0,High chance of foreclosure
1921,3,100.0,High chance of foreclosure
1922,3,100.0,High chance of foreclosure
1923,5,100.0,High chance of foreclosure
1924,5,100.0,"High chance of foreclosure, Unpaid taxes"
1925,4,100.0,"High chance of foreclosure, Unpaid taxes"
1926,9,100.0,High chance of foreclosure
1927,1,100.0,"High chance of foreclosure, Negative equity"
1928,0,100.0,"High chance of foreclosure, Unpaid taxes"
1929,2,97.5,High chance of foreclosure
1930,5,100.0,"High chance of foreclosure, Unpaid taxes"
1931,2,100.0,High chance of foreclosure
1932,7,100.0,"High chance of foreclosure, Unpaid taxes"
1933,8,100.0,High chance of foreclosure
1934,5,100.0,"High chance of foreclosure, Unpaid taxes"
1935,4,100.0,High chance of foreclosure
1936,0,100.0,High chance of foreclosure
1937,6,100.0,"High chance of foreclosure, Unpaid taxes"
1938,8,100.0,High chance of foreclosure
1939,5,100.0,High chance of foreclosure
1940,5,100.0,"High chance of foreclosure, Unpaid taxes"
1941,3,100.0,High chance of foreclosure
1942,3,100.0,"High chance of foreclosure, Unpaid taxes"
1943,4,100.0,High chance of foreclosure
1944,7,100.0,"High chance of foreclosure, Negative equity"
1945,2,100.0,High chance of foreclosure
1946,1,100.0,"High chance of foreclosure, Unpaid taxes"
1947,5,100.0,High chance of foreclosure
1948,9,100.0,"High chance of foreclosure, Unpaid taxes"
1949,6,100.0,High chance of foreclosure
1950,8,100.0,"High chance of foreclosure, Unpaid taxes"
1951,9,100.0,"High chance of foreclosure, Unpaid taxes"
1952,3,100.0,"High chance of foreclosure, Unpaid taxes"
1953,5,100.0,High chance of foreclosure
1954,2,100.0,High chance of foreclosure
1955,2,100.0,High chance of foreclosure
1956,5,100.0,"High chance of foreclosure, Negative equity"
1957,4,100.0,"High chance of foreclosure, Unpaid taxes"
1958,2,100.0,"High chance of foreclosure, Unpaid taxes"
1959,9,100.0,High chance of foreclosure
1960,4,100.0,High chance of foreclosure
1961,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1962,8,100.0,High chance of foreclosure
1963,6,100.0,High chance of foreclosure
1964,4,100.0,"High chance of foreclosure, Unpaid taxes"
1965,4,100.0,"High chance of foreclosure, Unpaid taxes"
1966,1,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1967,7,100.0,High chance of foreclosure
1968,8,100.0,High chance of foreclosure
1969,5,100.0,"High chance of foreclosure, Unpaid taxes"
1970,0,100.0,"High chance of foreclosure, Unpaid taxes"
1971,7,100.0,"High chance of foreclosure, Unpaid taxes"
1972,2,100.0,High chance of foreclosure
1973,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
1974,1,100.0,"High chance of foreclosure, Unpaid taxes"
1975,9,100.0,High chance of foreclosure
1976,3,100.0,"High chance of foreclosure, Unpaid taxes"
1977,8,100.0,"High chance of foreclosure, Unpaid taxes"
1978,8,100.0,High chance of foreclosure
1979,3,100.0,High chance of foreclosure
1980,0,100.0,"High chance of foreclosure, Unpaid taxes"
1981,2,100.0,High chance of foreclosure
1982,0,100.0,High chance of foreclosure
1984,3,100.0,"High chance of foreclosure, Unpaid taxes"
1985,4,100.0,"High chance of foreclosure, Unpaid taxes"
1986,5,100.0,High chance of foreclosure
1987,5,100.0,High chance of foreclosure
1988,8,99.5,High chance of foreclosure
1989,9,100.0,"High chance of foreclosure, Unpaid taxes"
1990,2,100.0,"High chance of foreclosure, Unpaid taxes"
1991,2,100.0,"High chance of foreclosure, Unpaid taxes"
1992,2,100.0,High chance of foreclosure
1993,3,100.0,High chance of foreclosure
1994,3,100.0,High chance of foreclosure
1995,7,100.0,"High chance of foreclosure, Negative equity"
1996,5,100.0,High chance of foreclosure
1997,6,100.0,"High chance of foreclosure, Unpaid taxes"
1998,3,100.0,"High chance of foreclosure, Unpaid taxes"
1999,7,100.0,"High chance of foreclosure, Unpaid taxes"
2000,5,100.0,"High chance of foreclosure, Unpaid taxes"
2001,0,100.0,High chance of foreclosure
2002,0,100.0,High chance of foreclosure
2003,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
2004,9,98.5,High chance of foreclosure
2005,8,100.0,High chance of foreclosure
2006,4,100.0,High chance of foreclosure
2007,1,100.0,"High chance of foreclosure, Unpaid taxes"
2008,2,99.0,High chance of foreclosure
2009,1,100.0,High chance of foreclosure
2010,7,100.0,High chance of foreclosure
2011,3,100.0,"High chance of foreclosure, Unpaid taxes"
2012,9,100.0,High chance of foreclosure
2013,1,100.0,High chance of foreclosure
2014,6,100.0,"High chance of foreclosure, Unpaid taxes"
2015,1,100.0,"High chance of foreclosure, Unpaid taxes"
2016,1,100.0,"High chance of foreclosure, Unpaid taxes"
2017,6,100.0,"High chance of foreclosure, Unpaid taxes"
2018,0,99.5,High chance of foreclosure
2019,9,100.0,High chance of foreclosure
2020,1,100.0,"High chance of foreclosure, Unpaid taxes"
